Id,Id2,Geography,total_pop,english,spanish_spanish_creole,french,french_creole,italian,portuguese,german,yiddish,other_west_german,scandinavian_langs,greek,russian,polish,serbo_croation,other_slavic,armenian,persian,gujarati,hindi,urdu,other_hindic,other_indo_european,chinese,japanese,korean,mon_khmer_cambodian,hmong,thai,laotian,vietnamese,other_asian,tagalog,other_pacific_island,navajo,other_native_na,hungarian,arabic,hebrew,african_lang,others_unspec
1400000US36005000100,36005000100,"Census Tract 1, Bronx County, New York",7703,5391,2087,7,31,8,8,0,0,0,0,0,26,14,0,0,0,0,0,0,8,23,17,31,0,21,0,0,0,0,0,0,0,7,0,0,0,8,0,16,0
1400000US36005000200,36005000200,"Census Tract 2, Bronx County, New York",5107,1546,3243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,158,0
1400000US36005000400,36005000400,"Census Tract 4, Bronx County, New York",5540,2554,2771,103,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,93,0
1400000US36005001600,36005001600,"Census Tract 16, Bronx County, New York",5529,1837,2956,94,11,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,622,0
1400000US36005001900,36005001900,"Census Tract 19, Bronx County, New York",2376,977,1191,55,22,0,2,13,0,0,0,0,2,0,0,0,0,0,0,13,0,55,0,12,25,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0
1400000US36005002000,36005002000,"Census Tract 20, Bronx County, New York",7976,3940,3804,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,24,0,61,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,53,0
1400000US36005002300,36005002300,"Census Tract 23, Bronx County, New York",4371,1662,2542,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,29
1400000US36005002400,36005002400,"Census Tract 24, Bronx County, New York",150,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36005002500,36005002500,"Census Tract 25, Bronx County, New York",4907,1512,3195,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,40,7,0,0,0,0,0,0,39,9
1400000US36005002701,36005002701,"Census Tract 27.01, Bronx County, New York",2759,844,1612,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,45
1400000US36005002702,36005002702,"Census Tract 27.02, Bronx County, New York",4518,1651,2738,25,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97
1400000US36005002800,36005002800,"Census Tract 28, Bronx County, New York",5038,3626,1067,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0
1400000US36005003100,36005003100,"Census Tract 31, Bronx County, New York",1383,223,1006,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,73,0
1400000US36005003300,36005003300,"Census Tract 33, Bronx County, New York",3611,1390,2048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,0
1400000US36005003500,36005003500,"Census Tract 35, Bronx County, New York",3550,966,2388,36,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0
1400000US36005003700,36005003700,"Census Tract 37, Bronx County, New York",246,95,124,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36005003800,36005003800,"Census Tract 38, Bronx County, New York",1101,559,459,19,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
1400000US36005003900,36005003900,"Census Tract 39, Bronx County, New York",5748,1200,4389,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,111
1400000US36005004001,36005004001,"Census Tract 40.01, Bronx County, New York",1322,454,525,0,0,9,0,5,0,0,0,0,0,0,0,5,0,0,0,0,54,89,0,122,22,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0
1400000US36005004100,36005004100,"Census Tract 41, Bronx County, New York",6033,2323,3608,0,54,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0
1400000US36005004200,36005004200,"Census Tract 42, Bronx County, New York",6599,4049,2310,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,13,0,0,0,0,0,19,150,0
1400000US36005004300,36005004300,"Census Tract 43, Bronx County, New York",5414,1752,3455,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0
1400000US36005004400,36005004400,"Census Tract 44, Bronx County, New York",4430,2360,2027,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,6,0,0,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36005004600,36005004600,"Census Tract 46, Bronx County, New York",1738,938,798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
1400000US36005004800,36005004800,"Census Tract 48, Bronx County, New York",3640,1157,2299,0,27,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,6,0,0,0,0,0,18,0,62,0
1400000US36005005001,36005005001,"Census Tract 50.01, Bronx County, New York",4535,1964,2335,68,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0
1400000US36005005002,36005005002,"Census Tract 50.02, Bronx County, New York",5164,1212,3571,130,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,14,0,166,0
1400000US36005005100,36005005100,"Census Tract 51, Bronx County, New York",5136,2220,2904,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
1400000US36005005200,36005005200,"Census Tract 52, Bronx County, New York",2100,800,1257,4,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
1400000US36005005300,36005005300,"Census Tract 53, Bronx County, New York",3447,1919,1341,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,0
1400000US36005005400,36005005400,"Census Tract 54, Bronx County, New York",5758,1780,3582,212,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0
1400000US36005005600,36005005600,"Census Tract 56, Bronx County, New York",2196,858,1260,22,10,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,14,0,7,0
1400000US36005005902,36005005902,"Census Tract 59.02, Bronx County, New York",2862,908,1877,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,13,0
1400000US36005006000,36005006000,"Census Tract 60, Bronx County, New York",1156,431,630,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,55,0
1400000US36005006100,36005006100,"Census Tract 61, Bronx County, New York",3575,2923,478,0,0,0,0,0,0,17,0,19,0,0,0,0,0,0,0,0,0,18,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0
1400000US36005006200,36005006200,"Census Tract 62, Bronx County, New York",7062,2748,4226,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0
1400000US36005006300,36005006300,"Census Tract 63, Bronx County, New York",4264,1074,2720,73,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,81,0,0,0,0,0,0,0,0,17,9,0,0,0,35,0,105,12
1400000US36005006400,36005006400,"Census Tract 64, Bronx County, New York",3159,1551,1509,19,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0
1400000US36005006500,36005006500,"Census Tract 65, Bronx County, New York",5099,1625,2906,23,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,9,0,12,0,0,0,0,0,0,0,0,0,0,0,174,0,260,0
1400000US36005006700,36005006700,"Census Tract 67, Bronx County, New York",6674,1683,4180,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436,0
1400000US36005006800,36005006800,"Census Tract 68, Bronx County, New York",3055,1039,1625,35,20,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,19,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,198,0
1400000US36005006900,36005006900,"Census Tract 69, Bronx County, New York",7569,2593,4160,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,77,0,474,0
1400000US36005007000,36005007000,"Census Tract 70, Bronx County, New York",4148,1528,2337,97,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
1400000US36005007100,36005007100,"Census Tract 71, Bronx County, New York",2376,1018,1290,5,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
1400000US36005007200,36005007200,"Census Tract 72, Bronx County, New York",5267,1423,2336,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,973,0,83,0,0,0,0,0,0,0,0,8,0,0,0,0,364,0,51,0
1400000US36005007300,36005007300,"Census Tract 73, Bronx County, New York",3449,1131,1973,160,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,128,0
1400000US36005007400,36005007400,"Census Tract 74, Bronx County, New York",3468,1535,1883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,42,0
1400000US36005007500,36005007500,"Census Tract 75, Bronx County, New York",5050,2132,2729,85,10,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0
1400000US36005007600,36005007600,"Census Tract 76, Bronx County, New York",5061,1661,2854,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,21,10,80
1400000US36005007700,36005007700,"Census Tract 77, Bronx County, New York",1814,506,1175,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
1400000US36005007800,36005007800,"Census Tract 78, Bronx County, New York",5864,2032,2900,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,0,228,0,0,0,0,0,0,173,0,0,0,0,0,0,101,0,215,0
1400000US36005007900,36005007900,"Census Tract 79, Bronx County, New York",5709,1677,3914,26,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87
1400000US36005008300,36005008300,"Census Tract 83, Bronx County, New York",6258,939,4491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,17,167,287,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,311,27
1400000US36005008400,36005008400,"Census Tract 84, Bronx County, New York",2142,920,1034,28,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,27,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0
1400000US36005008500,36005008500,"Census Tract 85, Bronx County, New York",5508,1146,3956,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,321,0
1400000US36005008600,36005008600,"Census Tract 86, Bronx County, New York",3731,1666,1887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,0,0,0,0,0,0,0,0,0,0
1400000US36005008700,36005008700,"Census Tract 87, Bronx County, New York",5668,1569,3977,52,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0
1400000US36005008900,36005008900,"Census Tract 89, Bronx County, New York",3214,1102,2044,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36005009000,36005009000,"Census Tract 90, Bronx County, New York",3358,1435,1839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0
1400000US36005009200,36005009200,"Census Tract 92, Bronx County, New York",5161,1624,2559,16,11,43,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,579,0,154,0,0,0,0,0,0,0,37,37,0,0,0,0,30,0,61,0
1400000US36005009300,36005009300,"Census Tract 93, Bronx County, New York",6136,1900,3824,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,0
1400000US36005009600,36005009600,"Census Tract 96, Bronx County, New York",2367,786,1125,0,66,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,25,0,0,0,0,0,0,0,0,0,26,0,0,0,0,19,0,13,0
1400000US36005009800,36005009800,"Census Tract 98, Bronx County, New York",4763,2021,2472,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,59,13,48,16,0,0,0,0,0,0,0,0,0,0,0,0,54,0
1400000US36005011000,36005011000,"Census Tract 110, Bronx County, New York",153,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36005011502,36005011502,"Census Tract 115.02, Bronx County, New York",4125,1439,2507,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0
1400000US36005011700,36005011700,"Census Tract 117, Bronx County, New York",1527,605,838,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0
1400000US36005011800,36005011800,"Census Tract 118, Bronx County, New York",5174,3901,652,72,8,167,0,28,0,0,15,96,0,0,0,0,0,0,0,0,0,25,0,41,0,34,0,0,36,0,0,18,53,0,0,0,0,0,19,9,0
1400000US36005011900,36005011900,"Census Tract 119, Bronx County, New York",4973,1684,3148,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,88,0
1400000US36005012101,36005012101,"Census Tract 121.01, Bronx County, New York",2892,732,1897,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,70,0,102,0
1400000US36005012102,36005012102,"Census Tract 121.02, Bronx County, New York",1662,445,1211,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36005012300,36005012300,"Census Tract 123, Bronx County, New York",3914,1591,2144,6,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,7,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0
1400000US36005012500,36005012500,"Census Tract 125, Bronx County, New York",3746,1252,2230,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,165,0
1400000US36005012701,36005012701,"Census Tract 127.01, Bronx County, New York",1874,614,1219,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36005012901,36005012901,"Census Tract 129.01, Bronx County, New York",3690,1382,1974,149,4,0,0,0,0,0,0,0,0,18,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,92,0
1400000US36005013000,36005013000,"Census Tract 130, Bronx County, New York",1328,868,358,0,0,24,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36005013100,36005013100,"Census Tract 131, Bronx County, New York",4233,1408,2432,77,2,2,2,0,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,218,0
1400000US36005013200,36005013200,"Census Tract 132, Bronx County, New York",7086,3552,2723,2,0,36,0,14,0,29,0,71,0,285,0,0,0,0,0,0,166,20,65,47,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,25,0
1400000US36005013300,36005013300,"Census Tract 133, Bronx County, New York",6789,2325,4253,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,0
1400000US36005013500,36005013500,"Census Tract 135, Bronx County, New York",3684,1289,2131,105,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,138,0
1400000US36005013800,36005013800,"Census Tract 138, Bronx County, New York",2704,1769,453,0,0,120,0,8,0,11,0,0,0,0,30,43,0,0,0,0,0,18,137,95,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10
1400000US36005014100,36005014100,"Census Tract 141, Bronx County, New York",4858,1674,2661,95,17,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,49,0,0,0,0,0,0,0,0,0,0,0,0,0,344,0
1400000US36005014300,36005014300,"Census Tract 143, Bronx County, New York",890,376,386,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0
1400000US36005014400,36005014400,"Census Tract 144, Bronx County, New York",5590,2876,2223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,164,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,303,0
1400000US36005014500,36005014500,"Census Tract 145, Bronx County, New York",6491,2927,2984,176,33,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,68
1400000US36005014701,36005014701,"Census Tract 147.01, Bronx County, New York",6338,2871,3248,14,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,0
1400000US36005014702,36005014702,"Census Tract 147.02, Bronx County, New York",4740,1484,2732,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,505,0
1400000US36005014900,36005014900,"Census Tract 149, Bronx County, New York",3812,1486,1973,66,20,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,0
1400000US36005015100,36005015100,"Census Tract 151, Bronx County, New York",4958,1377,2729,121,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,494,0
1400000US36005015200,36005015200,"Census Tract 152, Bronx County, New York",2619,1076,1146,0,0,164,8,7,0,0,0,0,46,5,0,4,0,0,0,0,0,68,0,20,0,0,0,0,0,0,0,0,17,0,0,5,0,2,0,51,0
1400000US36005015300,36005015300,"Census Tract 153, Bronx County, New York",4065,1337,2060,272,0,0,0,30,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,29,0,0,0,0,0,0,0,0,8,0,308,0
1400000US36005015500,36005015500,"Census Tract 155, Bronx County, New York",2875,837,1863,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,88,0
1400000US36005015700,36005015700,"Census Tract 157, Bronx County, New York",3622,1452,1871,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,200,0
1400000US36005015800,36005015800,"Census Tract 158, Bronx County, New York",1122,636,355,0,0,41,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,18,0
1400000US36005015900,36005015900,"Census Tract 159, Bronx County, New York",1336,255,1066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36005016000,36005016000,"Census Tract 160, Bronx County, New York",3925,2234,939,0,0,252,0,0,0,0,0,60,48,48,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0,0,0,0,0,11,0,57,0,0
1400000US36005016100,36005016100,"Census Tract 161, Bronx County, New York",3693,1462,1928,131,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0
1400000US36005016200,36005016200,"Census Tract 162, Bronx County, New York",1851,1146,435,0,0,67,0,5,0,10,0,47,0,0,0,0,0,0,0,0,0,0,130,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
1400000US36005016300,36005016300,"Census Tract 163, Bronx County, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36005016400,36005016400,"Census Tract 164, Bronx County, New York",806,543,171,5,6,60,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0
1400000US36005016500,36005016500,"Census Tract 165, Bronx County, New York",1071,483,388,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0
1400000US36005016600,36005016600,"Census Tract 166, Bronx County, New York",2186,1147,743,0,0,75,5,0,0,0,0,10,0,0,0,0,0,0,0,0,62,38,32,35,0,0,0,0,0,0,0,26,13,0,0,0,0,0,0,0,0
1400000US36005016700,36005016700,"Census Tract 167, Bronx County, New York",2429,1095,962,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322,0
1400000US36005016900,36005016900,"Census Tract 169, Bronx County, New York",1237,702,453,25,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0
1400000US36005017100,36005017100,"Census Tract 171, Bronx County, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36005017300,36005017300,"Census Tract 173, Bronx County, New York",5892,1848,3337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325,0,0,36,0,0,0,0,0,50,0,0,0,0,14,0,0,0,282,0
1400000US36005017500,36005017500,"Census Tract 175, Bronx County, New York",6537,2460,3343,233,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,313,0
1400000US36005017701,36005017701,"Census Tract 177.01, Bronx County, New York",4403,1451,2498,144,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,0
1400000US36005017702,36005017702,"Census Tract 177.02, Bronx County, New York",5060,1179,3033,90,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,622,0
1400000US36005017901,36005017901,"Census Tract 179.01, Bronx County, New York",4308,989,2783,147,36,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,0
1400000US36005017902,36005017902,"Census Tract 179.02, Bronx County, New York",3353,559,1928,56,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,22,0,40,0,715,0
1400000US36005018101,36005018101,"Census Tract 181.01, Bronx County, New York",2821,1057,1379,145,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,60,0,136,14
1400000US36005018102,36005018102,"Census Tract 181.02, Bronx County, New York",5144,1314,2738,326,0,7,10,0,8,0,0,0,0,0,0,0,7,0,0,0,0,155,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,547,0
1400000US36005018301,36005018301,"Census Tract 183.01, Bronx County, New York",4012,1553,2243,91,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,29,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0
1400000US36005018302,36005018302,"Census Tract 183.02, Bronx County, New York",3760,1170,2182,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,313,0
1400000US36005018400,36005018400,"Census Tract 184, Bronx County, New York",3440,2256,678,0,0,395,0,0,0,0,0,28,0,0,50,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36005018500,36005018500,"Census Tract 185, Bronx County, New York",6086,2613,2848,31,73,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499,0
1400000US36005018900,36005018900,"Census Tract 189, Bronx County, New York",7626,2047,4999,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,212,0
1400000US36005019300,36005019300,"Census Tract 193, Bronx County, New York",5186,1909,2913,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,0
