Id,Id2,Geography,total_pop,english,spanish_spanish_creole,french,french_creole,italian,portuguese,german,yiddish,other_west_german,scandinavian_langs,greek,russian,polish,serbo_croation,other_slavic,armenian,persian,gujarati,hindi,urdu,other_hindic,other_indo_european,chinese,japanese,korean,mon_khmer_cambodian,hmong,thai,laotian,vietnamese,other_asian,tagalog,other_pacific_island,navajo,other_native_na,hungarian,arabic,hebrew,african_lang,others_unspec,ldi
1400000US36005042902,36005042902,"Census Tract 429.02, Bronx County, New York",3924,1525,2165,16,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,120,0,37,0,13,0,0,0,0,0,0,0,0,0,12,0,0,0,31,0,0.5434292588747882
1400000US36005043000,36005043000,"Census Tract 430, Bronx County, New York",3187,2547,341,133,34,22,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,29,0,0,0,2,0,0.34756234857072044
1400000US36005043100,36005043100,"Census Tract 431, Bronx County, New York",9531,2889,4998,19,4,13,0,0,0,0,0,0,0,0,0,0,0,0,127,255,52,374,98,11,0,86,0,0,0,0,136,44,62,0,0,0,0,0,0,363,0,0.6287562144594052
1400000US36005043400,36005043400,"Census Tract 434, Bronx County, New York",3549,2644,743,1,0,21,0,0,0,0,0,0,0,41,0,0,0,0,17,0,0,0,34,0,14,0,0,0,0,0,0,0,0,0,0,0,0,25,0,9,0,0.40079279730752526
1400000US36005043500,36005043500,"Census Tract 435, Bronx County, New York",52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1400000US36005043600,36005043600,"Census Tract 436, Bronx County, New York",2206,1775,245,50,0,0,0,13,0,0,0,0,0,0,0,33,0,0,0,0,0,0,25,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0.3388816785014741
1400000US36005044200,36005044200,"Census Tract 442, Bronx County, New York",3760,3051,529,17,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0.32098248641919436
1400000US36005044400,36005044400,"Census Tract 444, Bronx County, New York",3464,2645,467,18,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,229,0,0.39378376864776055
1400000US36005044800,36005044800,"Census Tract 448, Bronx County, New York",2077,1891,167,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1645724813737084
1400000US36005044901,36005044901,"Census Tract 449.01, Bronx County, New York",1408,1146,130,17,0,20,0,0,0,0,0,0,0,0,0,11,0,0,0,11,0,0,19,0,5,0,0,0,0,0,0,14,0,0,0,0,0,0,35,0,0,0.3276276391399795
1400000US36005044902,36005044902,"Census Tract 449.02, Bronx County, New York",1731,1425,153,0,0,35,0,26,6,0,0,25,0,0,42,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31292624620331133
1400000US36005045101,36005045101,"Census Tract 451.01, Bronx County, New York",1439,1217,86,0,0,0,0,18,0,0,0,7,11,0,0,11,0,0,0,0,24,5,33,5,0,0,0,0,0,0,0,12,0,0,0,0,0,0,10,0,0,0.2799324486495285
1400000US36005045102,36005045102,"Census Tract 451.02, Bronx County, New York",1794,1346,188,5,0,30,0,7,0,38,0,0,0,0,0,0,0,21,0,4,0,21,131,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0.4197349271509515
1400000US36005045600,36005045600,"Census Tract 456, Bronx County, New York",3232,2123,683,41,0,174,0,0,0,10,0,56,0,0,0,0,0,0,0,66,0,0,0,24,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,48,0,0.5197989167728654
1400000US36005045800,36005045800,"Census Tract 458, Bronx County, New York",4754,1978,2614,57,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0.524250773743396
1400000US36005046000,36005046000,"Census Tract 460, Bronx County, New York",2662,1978,448,61,129,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0.4165493031287095
1400000US36005046201,36005046201,"Census Tract 462.01, Bronx County, New York",27810,17812,7331,167,18,47,0,47,10,0,0,80,182,0,0,0,0,0,0,0,0,62,168,0,0,75,0,0,0,0,0,0,48,0,0,0,0,0,0,1763,0,0.5161194554769541
1400000US36005046202,36005046202,"Census Tract 462.02, Bronx County, New York",8985,6016,2070,81,49,8,234,8,0,0,0,0,8,0,0,0,0,0,0,0,46,0,0,0,0,41,0,0,0,0,0,0,10,0,0,0,0,0,0,414,0,0.49564913265137056
1400000US36005048400,36005048400,"Census Tract 484, Bronx County, New York",4115,3336,559,87,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0.323086240217088
1400000US36005050400,36005050400,"Census Tract 504, Bronx County, New York",55,26,25,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5646280991735537
1400000US36005051600,36005051600,"Census Tract 516, Bronx County, New York",4292,3509,557,0,0,42,0,4,0,0,0,12,0,22,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,16,103,0,0,0,0,9,0,0,0,0.31399886565873025
1400000US36047000100,36047000100,"Census Tract 1, Kings County, New York",4016,2990,328,25,16,103,41,46,0,20,0,0,56,148,0,13,0,0,0,0,0,63,0,135,0,0,0,0,18,0,0,0,0,0,0,0,0,0,6,0,8,0.4350785354597546
1400000US36047000200,36047000200,"Census Tract 2, Kings County, New York",1656,238,1335,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0.328186626292329
1400000US36047000301,36047000301,"Census Tract 3.01, Kings County, New York",3804,3064,401,68,0,96,9,9,0,18,0,0,0,5,0,0,0,0,0,0,0,0,0,80,9,15,0,0,0,0,0,0,8,0,0,0,0,0,0,22,0,0.3386159734454077
1400000US36047000501,36047000501,"Census Tract 5.01, Kings County, New York",4404,3238,422,54,21,55,11,20,0,13,0,29,72,14,24,0,0,0,8,10,11,0,18,230,28,21,0,0,0,0,0,26,34,0,0,0,0,39,6,0,0,0.4465274323317667
1400000US36047000502,36047000502,"Census Tract 5.02, Kings County, New York",2453,1900,197,46,0,7,13,20,10,0,0,16,24,0,0,26,0,0,0,32,42,0,0,43,0,43,0,0,0,0,9,0,0,0,0,0,0,0,25,0,0,0.3916875747543419
1400000US36047000700,36047000700,"Census Tract 7, Kings County, New York",3650,3104,101,37,0,45,7,57,0,9,15,23,32,20,0,0,0,0,0,23,0,19,11,23,37,0,0,0,14,0,0,0,32,0,0,0,28,0,12,0,1,0.27498397447926437
1400000US36047000900,36047000900,"Census Tract 9, Kings County, New York",3847,2915,248,90,7,10,18,17,7,16,75,20,3,0,0,6,0,7,0,54,0,14,7,140,17,46,0,0,0,0,27,0,51,0,0,0,0,24,28,0,0,0.4186341495123216
1400000US36047001100,36047001100,"Census Tract 11, Kings County, New York",933,764,22,44,0,6,5,0,0,0,0,5,10,0,0,0,0,0,15,14,22,0,0,8,0,9,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0.32516895675878743
1400000US36047001300,36047001300,"Census Tract 13, Kings County, New York",2439,1643,422,26,0,50,11,9,5,9,0,22,9,17,11,0,5,0,11,14,0,8,10,91,6,28,0,0,0,0,0,0,0,0,0,0,5,16,11,0,0,0.5138449088467925
1400000US36047001500,36047001500,"Census Tract 15, Kings County, New York",5674,3419,989,47,10,22,6,14,0,0,0,33,66,64,0,0,0,0,0,43,0,37,78,647,64,4,0,0,18,0,18,32,0,21,0,0,0,24,0,18,0,0.5926206261013602
1400000US36047001800,36047001800,"Census Tract 18, Kings County, New York",2075,781,1016,0,34,18,0,0,18,0,0,0,18,0,0,0,0,0,0,0,0,0,14,51,0,18,0,0,0,0,0,35,0,0,0,0,0,18,0,54,0,0.6163318914211062
1400000US36047002000,36047002000,"Census Tract 20, Kings County, New York",1285,241,941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,4,57,0,0,0,0,0,0,0,0,0.42552286938485084
1400000US36047002100,36047002100,"Census Tract 21, Kings County, New York",3655,2899,204,62,0,38,17,34,0,9,83,0,0,35,0,0,0,0,0,0,25,19,4,62,0,26,0,0,0,13,0,9,0,0,0,0,0,0,116,0,0,0.3652251567760373
1400000US36047002200,36047002200,"Census Tract 22, Kings County, New York",4638,966,2685,0,2,11,0,0,0,0,0,0,219,0,0,0,0,0,0,0,0,0,0,527,0,45,0,0,48,0,0,0,22,0,0,0,0,113,0,0,0,0.6055152878679435
1400000US36047002300,36047002300,"Census Tract 23, Kings County, New York",3893,2267,1044,0,16,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,478,21,7,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0.5737290924208185
1400000US36047002901,36047002901,"Census Tract 29.01, Kings County, New York",3332,1687,810,20,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0.6466387275198195
1400000US36047003000,36047003000,"Census Tract 30, Kings County, New York",1740,967,239,57,0,14,12,0,0,0,5,30,97,5,22,11,0,10,0,0,0,0,0,72,13,0,0,0,0,0,0,0,0,0,0,0,0,179,0,7,0,0.6550713436385257
1400000US36047003100,36047003100,"Census Tract 31, Kings County, New York",2755,1764,363,14,14,19,13,15,0,0,0,0,5,0,0,0,0,13,9,21,14,23,0,285,5,28,0,0,8,0,0,12,42,0,0,0,0,5,0,83,0,0.5603475614375448
1400000US36047003300,36047003300,"Census Tract 33, Kings County, New York",3001,1900,531,87,0,16,14,48,0,0,27,0,0,0,0,34,0,18,0,0,20,0,0,72,27,0,0,0,0,0,0,45,0,0,0,0,0,145,17,0,0,0.5631638282074363
1400000US36047003400,36047003400,"Census Tract 34, Kings County, New York",2952,1318,408,0,0,116,0,0,0,0,32,11,204,49,31,0,0,0,0,0,0,0,0,263,0,29,0,0,0,0,0,0,7,0,0,0,0,484,0,0,0,0.739797693539266
1400000US36047003500,36047003500,"Census Tract 35, Kings County, New York",1450,1158,129,17,32,0,0,8,0,7,0,0,0,0,0,0,0,0,0,8,0,10,0,18,0,28,0,0,0,0,4,0,0,0,0,0,0,5,0,26,0,0.35266587395957194
1400000US36047003600,36047003600,"Census Tract 36, Kings County, New York",4026,2099,143,0,30,35,0,0,0,0,0,57,405,70,9,34,0,0,9,0,184,70,16,497,28,10,0,0,0,0,0,0,55,0,0,0,0,266,9,0,0,0.693828539727736
1400000US36047003700,36047003700,"Census Tract 37, Kings County, New York",1026,703,89,9,9,9,36,0,0,0,0,5,0,0,0,0,0,9,0,9,0,9,0,35,7,16,0,0,0,0,0,0,0,0,0,0,0,46,30,0,5,0.5169377852254635
1400000US36047003800,36047003800,"Census Tract 38, Kings County, New York",1454,846,44,9,0,40,5,0,0,0,0,72,57,43,34,0,0,0,20,17,0,0,0,191,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0.6340115679555899
1400000US36047003900,36047003900,"Census Tract 39, Kings County, New York",2309,1536,262,73,0,0,14,53,0,0,0,0,0,0,16,0,0,0,0,64,7,7,29,37,24,59,0,0,0,0,0,8,0,39,0,0,0,71,0,10,0,0.5397682182493007
1400000US36047004100,36047004100,"Census Tract 41, Kings County, New York",3336,2630,226,64,66,42,0,13,6,7,12,7,0,0,0,0,0,0,0,28,29,0,15,130,0,18,0,0,0,0,0,9,0,0,0,0,7,7,20,0,0,0.3711602660317791
1400000US36047004300,36047004300,"Census Tract 43, Kings County, New York",2983,2218,479,24,0,8,33,7,3,0,0,0,33,0,0,8,0,0,0,0,0,0,24,28,0,35,0,0,0,0,0,3,0,0,0,0,0,75,5,0,0,0.4200964927077554
1400000US36047004400,36047004400,"Census Tract 44, Kings County, New York",2329,1697,104,6,0,95,2,6,0,0,0,187,25,24,0,6,0,4,0,0,0,0,6,151,6,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0.4545004545336392
1400000US36047004500,36047004500,"Census Tract 45, Kings County, New York",3148,2669,174,71,0,6,0,11,0,8,64,0,21,0,0,0,0,0,0,0,0,0,0,29,7,35,0,0,0,0,0,0,29,0,0,0,0,17,7,0,0,0.27679117779546614
1400000US36047004600,36047004600,"Census Tract 46, Kings County, New York",1333,852,28,34,0,72,12,0,0,0,0,114,26,37,0,0,0,0,0,0,7,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0.572374526489837
1400000US36047004700,36047004700,"Census Tract 47, Kings County, New York",1694,1144,331,23,15,33,0,31,0,0,0,0,6,4,18,0,0,0,0,0,0,0,0,25,30,6,0,0,0,0,0,0,11,0,0,0,0,0,17,0,0,0.503962174993623
1400000US36047004900,36047004900,"Census Tract 49, Kings County, New York",2302,1724,291,44,8,32,0,0,0,36,0,3,21,17,0,0,0,13,0,7,60,2,1,10,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,3,0,0.42128138490233624
1400000US36047005000,36047005000,"Census Tract 50, Kings County, New York",2286,1354,142,8,0,46,16,33,0,0,0,199,178,0,0,49,0,0,0,0,0,0,9,64,4,0,0,0,0,0,0,0,8,4,0,0,0,100,18,0,54,0.627194785253768
1400000US36047005100,36047005100,"Census Tract 51, Kings County, New York",1928,1362,330,21,0,25,20,4,0,0,0,0,0,35,0,0,0,0,0,0,0,15,28,7,47,6,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0.4698303877343709
1400000US36047005201,36047005201,"Census Tract 52.01, Kings County, New York",1662,866,173,21,0,44,0,0,0,0,0,57,239,8,0,22,0,0,0,0,0,0,0,216,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0.677811228841478
1400000US36047005202,36047005202,"Census Tract 52.02, Kings County, New York",2317,1715,170,53,0,48,0,0,0,0,0,18,161,24,0,0,0,0,0,0,74,0,38,0,0,0,0,0,0,0,11,0,5,0,0,0,0,0,0,0,0,0.4394838100627567
1400000US36047005300,36047005300,"Census Tract 53, Kings County, New York",2274,1452,544,37,0,5,5,81,0,7,5,0,8,43,0,13,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,16,0,0,0,0,35,0,0,0,0.5327111804197038
1400000US36047005400,36047005400,"Census Tract 54, Kings County, New York",3265,1541,389,0,0,28,0,0,0,0,9,92,435,108,0,9,7,0,0,0,32,0,39,177,0,34,0,0,5,0,0,0,7,0,0,0,8,216,116,13,0,0.7343584211402667
1400000US36047005601,36047005601,"Census Tract 56.01, Kings County, New York",2419,1479,128,9,0,63,0,18,0,0,0,66,266,23,0,0,0,97,0,0,0,50,25,55,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,0,0.603695663430664
1400000US36047005602,36047005602,"Census Tract 56.02, Kings County, New York",1656,907,218,6,0,27,0,6,0,0,14,50,94,53,0,8,0,0,0,6,14,15,5,138,5,1,0,0,0,0,0,23,29,0,0,0,0,26,0,0,11,0.6692243401246238
1400000US36047005800,36047005800,"Census Tract 58, Kings County, New York",3234,1172,366,17,0,25,26,0,0,0,0,307,107,26,0,0,0,0,26,47,63,196,205,260,47,94,0,0,0,0,0,20,0,0,0,0,0,230,0,0,0,0.8245734005076704
1400000US36047005900,36047005900,"Census Tract 59, Kings County, New York",1302,1012,188,18,0,18,0,10,0,0,0,18,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,11,0,0,0.3741248840847471
1400000US36047006000,36047006000,"Census Tract 60, Kings County, New York",2556,1365,220,0,0,0,0,0,0,0,0,268,20,67,0,0,0,0,0,33,0,0,15,279,0,0,0,0,0,0,11,0,0,0,0,0,24,243,0,11,0,0.6743738382302158
1400000US36047006200,36047006200,"Census Tract 62, Kings County, New York",2606,1385,375,19,20,0,20,17,0,0,0,55,75,22,0,24,0,0,0,0,1,0,0,124,9,18,0,0,0,0,0,0,0,0,0,0,0,368,2,72,0,0.6721651257591401
1400000US36047006300,36047006300,"Census Tract 63, Kings County, New York",1788,1243,236,43,0,106,0,7,0,29,12,0,0,0,0,0,0,0,0,0,0,0,0,75,0,19,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0.4928988433954429
1400000US36047006400,36047006400,"Census Tract 64, Kings County, New York",3144,1824,176,15,0,69,10,0,0,0,0,153,168,0,23,0,0,9,0,0,0,0,4,85,0,49,0,0,0,0,0,29,0,11,0,0,0,447,9,6,57,0.6328622231286702
1400000US36047006500,36047006500,"Census Tract 65, Kings County, New York",5061,4005,287,264,16,145,0,57,0,55,15,36,14,29,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,96,0,26,0,0.3662634569963499
1400000US36047006600,36047006600,"Census Tract 66, Kings County, New York",3504,1633,410,7,0,42,2,0,0,0,0,98,179,177,0,0,0,0,0,10,0,47,80,106,9,40,0,0,0,0,0,0,33,42,0,0,0,556,0,33,0,0.7357648010883844
1400000US36047006700,36047006700,"Census Tract 67, Kings County, New York",3440,2923,130,50,0,107,8,7,0,16,29,0,36,0,0,13,0,24,0,0,0,12,10,11,17,26,0,0,0,0,0,0,0,0,0,0,0,0,7,0,14,0.27497938074634953
1400000US36047006800,36047006800,"Census Tract 68, Kings County, New York",4851,1349,1106,31,0,0,0,0,0,0,5,82,84,138,0,74,0,0,0,0,37,13,28,729,17,32,0,0,0,0,8,0,0,0,0,0,0,1118,0,0,0,0.7931605717629218
1400000US36047006900,36047006900,"Census Tract 69, Kings County, New York",3481,2680,462,18,0,38,5,8,0,0,9,21,2,0,0,13,0,9,0,0,0,6,8,27,18,57,0,0,8,0,0,0,0,5,0,0,0,80,0,7,0,0.3885288224061332
1400000US36047007000,36047007000,"Census Tract 70, Kings County, New York",2322,1170,210,20,0,8,0,0,4,0,9,6,257,0,0,15,0,0,0,0,8,0,19,208,0,20,0,0,0,0,9,52,0,0,0,0,40,267,0,0,0,0.7033145859438351
1400000US36047007100,36047007100,"Census Tract 71, Kings County, New York",4670,2903,1572,67,0,0,0,0,0,0,5,0,0,0,0,13,0,5,14,20,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0.4998404321171631
1400000US36047007200,36047007200,"Census Tract 72, Kings County, New York",2072,178,1083,14,0,8,0,0,0,0,0,3,20,0,13,8,0,0,0,0,0,0,2,604,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,27,0,0.6311436919545028
1400000US36047007400,36047007400,"Census Tract 74, Kings County, New York",5617,680,3697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,18,1038,0,11,0,0,0,0,0,0,0,9,0,0,0,90,0,0,0,0.5175460352070282
1400000US36047007500,36047007500,"Census Tract 75, Kings County, New York",4462,2982,622,337,0,23,0,76,0,0,45,0,1,38,0,0,0,0,0,22,0,0,15,195,46,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,41,0.525579719855562
1400000US36047007600,36047007600,"Census Tract 76, Kings County, New York",4375,877,2495,90,48,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,0,0,0,752,0,0,0,0,0,0,0,51,8,0,0,0,0,40,0,0,0,0.6042711771428572
1400000US36047007700,36047007700,"Census Tract 77, Kings County, New York",4092,2734,539,281,0,74,8,69,0,0,0,72,93,16,0,0,0,71,13,0,0,0,0,46,57,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0.5294227393603045
1400000US36047007800,36047007800,"Census Tract 78, Kings County, New York",5050,811,3759,0,10,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,95,0,298,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0.41620719537300266
1400000US36047008000,36047008000,"Census Tract 80, Kings County, New York",4068,966,2664,36,0,10,0,36,0,0,0,0,0,21,0,0,0,11,0,0,0,0,0,233,0,0,0,0,0,0,0,0,13,8,0,0,0,70,0,0,0,0.5109727551970484
1400000US36047008200,36047008200,"Census Tract 82, Kings County, New York",3991,778,2553,0,0,13,9,0,0,0,0,0,18,53,0,0,0,0,0,0,0,0,0,497,0,0,0,0,0,0,32,0,8,0,0,0,0,30,0,0,0,0.5369515637194461
1400000US36047008400,36047008400,"Census Tract 84, Kings County, New York",3599,653,2640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,8,50,0,0,43,0,0,0,21,0,0,0,0,93,0,0,0,0.42732131837739185
1400000US36047008500,36047008500,"Census Tract 85, Kings County, New York",6674,3908,2444,0,0,0,28,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,250,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.521580307211962
1400000US36047008600,36047008600,"Census Tract 86, Kings County, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1400000US36047008800,36047008800,"Census Tract 88, Kings County, New York",3010,757,1655,0,0,0,0,0,105,0,27,33,11,162,0,0,0,0,0,0,0,0,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0.6242977450580016
1400000US36047009000,36047009000,"Census Tract 90, Kings County, New York",2964,360,1154,0,0,41,0,0,0,0,0,13,0,67,0,12,0,0,0,0,28,21,0,1004,0,19,0,0,0,0,145,12,0,26,0,0,6,56,0,0,0,0.7151583737189959
1400000US36047009200,36047009200,"Census Tract 92, Kings County, New York",5049,857,1543,0,65,32,0,0,11,0,0,0,38,42,0,0,0,0,0,0,0,311,0,1888,20,0,0,0,0,0,52,0,77,0,0,0,17,63,0,33,0,0.7332726328916604
1400000US36047009400,36047009400,"Census Tract 94, Kings County, New York",5285,794,1037,24,0,0,8,0,272,9,8,0,58,127,0,42,0,0,41,48,66,83,22,2574,0,0,0,0,0,0,0,0,0,8,0,0,64,0,0,0,0,0.697572125819759
1400000US36047009600,36047009600,"Census Tract 96, Kings County, New York",5278,1099,2460,11,0,14,0,0,0,0,0,0,0,7,0,0,0,0,17,0,0,0,0,1302,8,0,0,0,0,0,0,91,27,0,0,0,0,230,12,0,0,0.676300891357535
1400000US36047009800,36047009800,"Census Tract 98, Kings County, New York",7254,522,3693,0,0,0,16,0,0,0,7,0,0,7,0,0,0,0,0,13,43,12,0,2845,0,0,0,0,0,0,0,0,20,0,0,0,0,76,0,0,0,0.5816565158730105
1400000US36047010000,36047010000,"Census Tract 100, Kings County, New York",5863,558,1743,7,0,0,0,0,0,0,15,0,0,33,0,0,0,0,49,0,67,25,0,3096,48,0,0,0,0,0,14,21,0,0,0,0,0,187,0,0,0,0.6223562404157538
1400000US36047010100,36047010100,"Census Tract 101, Kings County, New York",3994,1422,2132,28,0,29,0,0,0,0,9,0,0,82,0,0,0,11,0,0,0,108,0,46,0,0,0,0,0,0,0,0,18,0,0,0,0,109,0,0,0,0.5861315759317494
1400000US36047010200,36047010200,"Census Tract 102, Kings County, New York",4817,603,957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,7,3203,0,10,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0.5026814717390129
1400000US36047010400,36047010400,"Census Tract 104, Kings County, New York",5625,505,538,0,0,35,0,9,0,0,17,17,0,31,0,48,0,0,0,0,8,60,0,4086,0,98,0,0,0,0,66,63,44,0,0,0,0,0,0,0,0,0.45422876444444427
1400000US36047010600,36047010600,"Census Tract 106, Kings County, New York",5287,462,601,0,0,0,0,0,0,0,16,6,7,38,0,60,0,0,11,0,0,78,0,4008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4043331711884599
1400000US36047010800,36047010800,"Census Tract 108, Kings County, New York",3912,501,466,0,0,18,9,0,0,0,0,0,9,70,0,0,0,0,16,78,0,11,0,2526,0,0,0,0,0,0,41,20,147,0,0,0,0,0,0,0,0,0.5501512571041438
1400000US36047011000,36047011000,"Census Tract 110, Kings County, New York",2453,467,769,0,0,9,0,0,298,0,0,0,12,0,0,68,0,0,0,5,0,12,0,708,0,26,0,0,0,0,5,0,0,0,0,0,0,5,69,0,0,0.7656682691261014
1400000US36047011200,36047011200,"Census Tract 112, Kings County, New York",6016,995,2153,29,0,14,0,6,1011,0,0,0,314,125,0,34,0,57,0,27,9,280,7,738,0,0,0,0,0,0,0,23,0,0,0,0,67,15,111,1,0,0.7952953803156123
1400000US36047011400,36047011400,"Census Tract 114, Kings County, New York",3945,919,474,9,11,0,0,22,1059,10,0,47,284,19,41,12,0,2,46,45,53,0,11,486,0,0,0,0,0,0,0,9,74,12,0,0,134,22,134,10,0,0.8353775695920298
1400000US36047011600,36047011600,"Census Tract 116, Kings County, New York",3895,405,351,0,0,10,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,2847,0,0,0,0,0,0,0,116,2,45,0,0,7,57,16,0,0,0.4454366135445693
1400000US36047011700,36047011700,"Census Tract 117, Kings County, New York",2572,1551,674,18,17,12,0,0,14,0,0,0,29,17,0,11,0,9,0,8,0,0,0,25,0,12,0,0,0,17,0,35,0,0,0,0,0,123,0,0,0,0.5646926827734496
1400000US36047011800,36047011800,"Census Tract 118, Kings County, New York",1933,453,351,6,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1101,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0.5876056372707106
1400000US36047011900,36047011900,"Census Tract 119, Kings County, New York",1487,1002,314,0,5,5,30,49,3,0,0,6,0,12,0,0,0,0,0,0,0,0,14,19,6,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0.4992617027463754
1400000US36047012000,36047012000,"Census Tract 120, Kings County, New York",1181,81,64,0,0,0,0,0,0,0,0,0,18,9,0,0,0,0,0,0,43,0,0,920,0,5,0,0,4,0,0,0,0,11,0,0,0,26,0,0,0,0.3833000779344993
1400000US36047012100,36047012100,"Census Tract 121, Kings County, New York",1726,1159,394,0,0,11,0,6,0,0,0,0,2,0,0,0,0,12,0,0,0,0,0,50,16,19,0,0,0,0,6,0,19,0,0,0,1,21,10,0,0,0.4955221014838157
1400000US36047012200,36047012200,"Census Tract 122, Kings County, New York",5118,603,2371,0,0,8,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,5,0,1928,0,0,62,0,0,0,13,0,0,0,0,0,0,98,0,0,0,0.6290345806913085
1400000US36047012600,36047012600,"Census Tract 126, Kings County, New York",2582,561,621,0,0,15,0,0,0,0,0,45,20,9,0,0,0,0,44,48,0,14,0,666,0,0,0,0,0,0,0,0,0,5,0,0,0,524,0,10,0,0.7861339392481225
1400000US36047012700,36047012700,"Census Tract 127, Kings County, New York",3622,2269,860,3,176,28,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,17,214,0,28,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0.5451710679048614
1400000US36047012801,36047012801,"Census Tract 128.01, Kings County, New York",1968,396,145,0,6,0,0,0,0,0,0,23,72,86,0,0,0,0,8,19,72,14,0,889,0,0,0,0,0,0,0,26,0,0,0,0,0,212,0,0,0,0.7333525431290898
